"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Gonna be a great fight!! Kovalev and Yarde are two bad ass dudes. Phenomenal fighters. You set the stage brother, d… https://t.co/hUCxjs6Zmw",FALSE,4274,NA,2019-07-21 17:23:57,TRUE,NA,"1152992624522907648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",542,FALSE,FALSE,NA,NA
"Historic @wwe match. Was just my turn to carry the “brass ring” on this night. Our roster was so deep with big box… https://t.co/oAkKSkMIXh",FALSE,13312,NA,2019-07-21 16:54:08,TRUE,NA,"1152985121235931137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",1439,FALSE,FALSE,NA,NA
"The LOU is ready! Enjoy @HobbsAndShaw mi amigo <U+0001F943><U+0001F44A><U+0001F3FE> https://t.co/SGhmQtaQ8k",FALSE,1959,NA,2019-07-20 23:26:30,FALSE,NA,"1152721475050201088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",148,FALSE,FALSE,NA,NA
"@WrestlingTravel “Innuendo” was one of my anchoring MO’s during the era. Which is why I got away with all the bomba… https://t.co/j5LYPm8swa",FALSE,93,"WrestlingTravel",2019-07-20 23:25:33,TRUE,"1152716006730665985","1152721233345040384","807005181229535232","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",10,FALSE,FALSE,NA,NA
"Few of my favorite things. 
My tequila and fishing on my farm. 
I’ve been raising my fish for years now and I got s… https://t.co/7z0oaxv54t",FALSE,4679,NA,2019-07-20 22:59:01,TRUE,NA,"1152714556034170880",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",224,FALSE,FALSE,NA,NA
"Good to be home. 
Critical we all take a moment to be still, quiet out the “noise” that life brings and take mental… https://t.co/kvUONXWg4n",FALSE,1912,NA,2019-07-20 22:58:53,TRUE,NA,"1152714523176046592",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",123,FALSE,FALSE,NA,NA
"RT @ODEONCinemas: Wondering what you can expect when you see @HobbsAndShaw on the big screen at ODEON this August? Have a watch &amp; book your…",FALSE,0,NA,2019-07-20 20:00:41,FALSE,NA,"1152669680039092231",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",127,TRUE,FALSE,NA,NA
"Good to be home. 
Critical we all take a moment to be still, quiet out the “noise” that life brings and take mental… https://t.co/JWJ5CkFuAo",FALSE,2407,NA,2019-07-20 19:00:58,TRUE,NA,"1152654649838714880",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",157,FALSE,FALSE,NA,NA
"Here’s a peek at my new Iron Paradise I built out here in the country on my Virginia farm. My property is on protec… https://t.co/bqucNaj7mr",FALSE,3610,NA,2019-07-20 18:43:52,TRUE,NA,"1152650347963387904",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",236,FALSE,FALSE,NA,NA
"RT @MTVAwards: ""I have a house full of strong-ass women."" <U+0001F4AA><U+0001F451>

This is why we stan @TheRock <U+0001F44F><U+0001F44F><U+0001F44F> https://t.co/Wdc5RHBWZ8",FALSE,0,NA,2019-07-20 16:43:41,FALSE,NA,"1152620103449677824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",501,TRUE,FALSE,NA,NA
"@DishNation @andrewfreund @HobbsAndShaw @idriselba Well hurry up and get your talk with Jason “the fun sponge” Stat… https://t.co/ZDiEfAW10z",FALSE,720,"DishNation",2019-07-19 22:47:54,TRUE,"1152313909484883975","1152349373285769216","300893869","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",37,FALSE,FALSE,NA,NA
"RT @HobbsAndShaw: Go behind the scenes of @HobbsAndShaw with @TheRock and Jason Statham. #HobbsAndShaw",FALSE,0,NA,2019-07-19 22:45:46,FALSE,NA,"1152348834225426432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",421,TRUE,FALSE,NA,NA
"Here we go world. Almost time....
#HobbsAndShaw AUGUST 2nd <U+0001F30E> https://t.co/ZJ4xbfdIq0",FALSE,4041,NA,2019-07-19 17:33:44,FALSE,NA,"1152270309711581187",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",384,FALSE,FALSE,NA,NA
"RT @JOEdotie: Calling all film fans!

This is your chance to see #HobbsAndShaw before it’s released in Irish cinemas!

@Universal_Irl want…",FALSE,0,NA,2019-07-19 17:32:17,FALSE,NA,"1152269944379367427",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",63,TRUE,FALSE,NA,NA
"@Balderas_51 @ctaylore__ Enjoy man!",FALSE,4347,"Balderas_51",2019-07-19 02:37:45,FALSE,"1152033682951028737","1152044826466148352","1110994369769807874","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",64,FALSE,FALSE,NA,NA
"RT @SamiZayn: Bumped into @TheRock today at the @WWEPC whilst getting care for my #Rickety shoulders &amp; got to thank him personally for the…",FALSE,0,NA,2019-07-18 18:56:50,FALSE,NA,"1151928832196304898",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",877,TRUE,FALSE,NA,NA
"RT @WWE: .@TheRock had nothing but praise for his real-life cousin and co-star @WWERomanReigns for his performance in @HobbsAndShaw! https:…",FALSE,0,NA,2019-07-16 14:00:02,FALSE,NA,"1151129367252127745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",786,TRUE,FALSE,NA,NA
"RT @SevenBucksProd: Our @HobbsAndShaw world premiere was electric! Fans &amp; press were kept on the edge of their seats with a number of surpr…",FALSE,0,NA,2019-07-15 22:08:00,FALSE,NA,"1150889780521009152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",243,TRUE,FALSE,NA,NA
"RT @ComicBook: The writer of #HobbsAndShaw explains how @TheRock and Jason Statham's spinoff movie fits into the Fast &amp; Furious world. http…",FALSE,0,NA,2019-07-15 20:18:12,FALSE,NA,"1150862146395262976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",151,TRUE,FALSE,NA,NA
"Never too soon for @HobbsAndShaw puns my friend, but when did @realjstatham become the white @KevinHart4real? <U+0001F602><U+0001F44F><U+0001F3FE><U+0001F44A><U+0001F3FE> https://t.co/LOOGBvrOkX",FALSE,5536,NA,2019-07-15 18:08:52,FALSE,NA,"1150829600039038976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",412,FALSE,FALSE,NA,NA
"<U+0001F602><U+0001F44F><U+0001F3FE><U+0001F355> my fav is @Curlykidlife’s satisfied head nod at the end.
#worldsstrongestpizzacutter <U+0001F4AA><U+0001F3FE> https://t.co/ZLsBEYZcdo",FALSE,9301,NA,2019-07-15 17:05:51,FALSE,NA,"1150813739286847489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",1384,FALSE,FALSE,NA,NA
"Thank ya my friend, always a pleasure hangin’ with my @GMA fam on our @HobbsAndShaw carpet. See you in Hawaii for t… https://t.co/zSTBtbZGUs",FALSE,1715,NA,2019-07-15 15:27:16,TRUE,NA,"1150788932101033984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",107,FALSE,FALSE,NA,NA
"A lot of “mana” filled that theater last night. Proud to showcase one of my cultures in @HobbsAndShaw. Thanks every… https://t.co/95ey3vWqmH",FALSE,5697,NA,2019-07-15 05:18:30,TRUE,NA,"1150635731737432070",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",395,FALSE,FALSE,NA,NA
"Always good to hang w you &amp; @PKSubban1!! Pumped you loved the movie! @HobbsAndShaw https://t.co/SOaiyxabNs",FALSE,6920,NA,2019-07-15 03:22:22,FALSE,NA,"1150606504224886784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",317,FALSE,FALSE,NA,NA
"Great job Nik!! Nothing like having a live mic <U+0001F3A4> <U+0001F609>. Thanks for having fun and see ya down the road. #HobbsAndShaw w… https://t.co/sce1ruHeFf",FALSE,2627,NA,2019-07-15 00:23:46,TRUE,NA,"1150561559724224512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",161,FALSE,FALSE,NA,NA
"Meant every word I said, brother. Your humility &amp; ambition are just a few of the inspiring qualities you have. The… https://t.co/N34i1VEh9g",FALSE,7839,NA,2019-07-14 14:50:10,TRUE,NA,"1150417205349142534",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",668,FALSE,FALSE,NA,NA
"LAFD confirmed the electrical sparks at last night’s world premiere of #HobbsAndShaw was a direct result of my smol… https://t.co/n4uOjmXpR4",FALSE,4481,NA,2019-07-14 14:35:45,TRUE,NA,"1150413579075506178",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",426,FALSE,FALSE,NA,NA
"Early we rise, tonight we shine. 
Great to get early morning workouts in with my Uso, romanreigns at my… https://t.co/GixGDdvu2k",FALSE,3116,NA,2019-07-13 19:02:58,TRUE,NA,"1150118436388913153",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",268,FALSE,FALSE,NA,NA
"@CorridorDigital @ThePeterJFrance You may have set a new CGI standard with this one. Have your Oscar speech ready m… https://t.co/WG9E8xxexy",FALSE,4140,"CorridorDigital",2019-07-13 14:13:05,TRUE,"1149903632915058688","1150045488684552194","172479844","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",157,FALSE,FALSE,NA,NA
"What a crazy throwback from the 70’s. 
Here’s the “8th Wonder of the World” André the Giant, using my 315lb grandfa… https://t.co/1qoi0UVycY",FALSE,5974,NA,2019-07-12 16:17:08,TRUE,NA,"1149714316012261376",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",416,FALSE,FALSE,NA,NA
"RT @GamebredFighter: You have the #peopleselbow I have the #peoplesknee you know it’s #supernecessary all love homie https://t.co/DqQv7fjc4o",FALSE,0,NA,2019-07-12 15:07:22,FALSE,NA,"1149696758793904129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",361,TRUE,FALSE,NA,NA
"The greatest love story of the summer. Enjoy. 
HOBBS &amp; SHAW 
AUGUST 2ND <U+0001F30E><U+0001F943> https://t.co/yXadxQJ3q0",FALSE,4520,NA,2019-07-12 15:07:09,FALSE,NA,"1149696705769533442",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",397,FALSE,FALSE,NA,NA
"RT @HobbsAndShaw: Minimal effort, maximum impact. @TheRock is Luke Hobbs in @FastFurious Presents: @HobbsAndShaw. Get Tickets Now: https://…",FALSE,0,NA,2019-07-12 01:23:25,FALSE,NA,"1149489404597030912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",158,TRUE,FALSE,NA,NA
"Yup, 2 new color ways hit in Sept. Black w/ white accent &amp; an all white. Enjoy. @UnderArmour @ProjectRock <U+0001F45F> https://t.co/RAEvO4aeLv",FALSE,3328,NA,2019-07-12 00:51:50,FALSE,NA,"1149481456848142337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",213,FALSE,FALSE,NA,NA
"You know I did brother. You served em cold and violent - the necessary way. Big luv. #miami #AndNew https://t.co/R186Hh2y0I",FALSE,6104,NA,2019-07-11 23:33:45,FALSE,NA,"1149461808471654400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",729,FALSE,FALSE,NA,NA
"Biggest and final showdown of the summer. Get your tickets now!! 
https://t.co/yVP3ScqCVj
#TeamHobbs #TeamShaw 
HOB… https://t.co/zK9glL7tgA",FALSE,1672,NA,2019-07-11 23:11:36,TRUE,NA,"1149456231234297856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",125,FALSE,FALSE,NA,NA
"You’re welcome, Ms Jackson. I’ll take all the credit.
Congrats!!! <U+0001F44F><U+0001F3FE><U+0001F44F><U+0001F3FE><U+0001F44A><U+0001F3FE> https://t.co/hLQq5POtga",FALSE,2441,NA,2019-07-11 23:05:59,FALSE,NA,"1149454820182376448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",97,FALSE,FALSE,NA,NA
"RT @SamiZayn: @TheRock Any chance your fellow @WWE brother can get a signal boost on this? 
Looking to launch a mobile clinic in Syria, jus…",FALSE,0,NA,2019-07-11 23:04:26,FALSE,NA,"1149454429407440896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",232,TRUE,FALSE,NA,NA
"“A backstretch blazer, a real hell raiser and a racetrack Romeo” - Stroker Ace (per the great Charlie Daniels). 
Th… https://t.co/9FmxyC8rcC",FALSE,1927,NA,2019-07-11 21:47:06,TRUE,NA,"1149434968973512704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",162,FALSE,FALSE,NA,NA
"RT @ConorDaly22: Hanggggg on a second here we’ve got @TheRock doing promo’s now?!?  @IndyCar is all the way BACK! <U+0001F631> Power move @IndyCaronNB…",FALSE,0,NA,2019-07-11 21:41:51,FALSE,NA,"1149433645523849216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",83,TRUE,FALSE,NA,NA
"RT @IndyCaronNBC: What do @hobbsandshaw and IndyCar have in common? 

There's no better person to tell us than @TheRock. https://t.co/0sBEa…",FALSE,0,NA,2019-07-11 21:41:34,FALSE,NA,"1149433575957135360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",112,TRUE,FALSE,NA,NA
"Congrats, Uso. Always bringing the light (and smackdowns) to @wwe. 
#ESPYS #BestWWEMoment https://t.co/GWQBs35adx",FALSE,7669,NA,2019-07-11 14:43:25,FALSE,NA,"1149328343826780160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",849,FALSE,FALSE,NA,NA
"RT @Kami: I always use @TheRock in presentations as an example of athletes who just get it on social. His personal + commercial brand is so…",FALSE,0,NA,2019-07-10 17:36:31,FALSE,NA,"1149009517130276866",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",51,TRUE,FALSE,NA,NA
"@Kami @Zoomph @frntofficesport Mahalo Kami!! <U+0001F64C><U+0001F3FE>",FALSE,520,"Kami",2019-07-10 17:36:27,FALSE,"1148944470995623938","1149009502739554304","21323010","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",14,FALSE,FALSE,NA,NA
"RT @Zoomph: <U+0001F525> @TheRock generated over $6.9 million in social impression value for @UnderArmour in the past year, making him the top sponsor…",FALSE,0,NA,2019-07-10 17:36:04,FALSE,NA,"1149009406413234179",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",52,TRUE,FALSE,NA,NA
"Nice growth. 
Becoming the top sponsored athlete across all brands is a good headline. The work and build out has t… https://t.co/qHsMZaOs5W",FALSE,1762,NA,2019-07-10 17:35:33,TRUE,NA,"1149009274049372161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",121,FALSE,FALSE,NA,NA
"Hell yeah. Regardless of race, age, culture, gender or occupation - when we hit the gym, it always starts with the… https://t.co/NSBypdq4mq",FALSE,3252,NA,2019-07-10 17:30:17,TRUE,NA,"1149007949831913472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",186,FALSE,FALSE,NA,NA
"Pure evil, champ. Pure. Evil. <U+0001F602><U+0001F608>
#ifyasmelllllllll https://t.co/EBVm4C9w09",FALSE,3483,NA,2019-07-10 00:13:30,FALSE,NA,"1148747035106922496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",153,FALSE,FALSE,NA,NA
"@emilybest Well looking at this impressive laundry list of things she does, I can assure you she works way harder t… https://t.co/P6dGxdahZ7",FALSE,1203,"emilybest",2019-07-09 18:00:48,TRUE,"1148636067991416832","1148653241476870144","21822169","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",27,FALSE,FALSE,NA,NA
"Big bet. 
Thank U to our partners Ted Sarandos, Scott Stuber &amp; @netflix for seeing the big market value in our orig… https://t.co/eUtXW0MPti",FALSE,1889,NA,2019-07-09 16:22:15,TRUE,NA,"1148628441643671552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",147,FALSE,FALSE,NA,NA
"Cool stuff. 
@Converse @UnderArmour @ProjectRock https://t.co/p5n1Hkv4uN",FALSE,3486,NA,2019-07-09 14:50:48,FALSE,NA,"1148605427606839296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",209,FALSE,FALSE,NA,NA
"RT @DanyGarciaCo: .@SevenBucksProd is passionate about sharing stories that resonate globally &amp; appeal cross-culturally. We keep our audien…",FALSE,0,NA,2019-07-09 14:35:35,FALSE,NA,"1148601598731534336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",273,TRUE,FALSE,NA,NA
"Exciting disruption. 
Goal with #RedNotice is to push industry boundaries. Create a true global event movie, that a… https://t.co/sOWYPcDkK7",FALSE,3196,NA,2019-07-09 14:29:33,TRUE,NA,"1148600080066367493",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",245,FALSE,FALSE,NA,NA
"Can’t wait, my lady <U+0001F943><U+0001F30E> 
#RedNotice @netflix https://t.co/jQAeEVFMzB",FALSE,3997,NA,2019-07-09 13:35:24,FALSE,NA,"1148586453892358145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",255,FALSE,FALSE,NA,NA
"RT @beauflynn: Get ready world…you are officially on RED NOTICE. As our business continues to evolve, we welcome and embrace new methods of…",FALSE,0,NA,2019-07-09 02:45:59,FALSE,NA,"1148423021150928898",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",29,TRUE,FALSE,NA,NA
"RT @MPelletierCIO: Indeed big and exciting. Disruption knows no boundaries and moats once thought uncrossable are now drying up. Huge lesso…",FALSE,0,NA,2019-07-09 02:18:41,FALSE,NA,"1148416150667010053",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",29,TRUE,FALSE,NA,NA
"RT @PJ_Byrne: BaBooooooom! https://t.co/fLP0IqkTgA",FALSE,0,NA,2019-07-09 02:18:35,FALSE,NA,"1148416124402319360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",27,TRUE,FALSE,NA,NA
"RT @RACHELFOX5: Wow, this is huge!  Congrats @netflix!! https://t.co/xRW3FXzo7o",FALSE,0,NA,2019-07-09 02:18:20,FALSE,NA,"1148416064197316608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",34,TRUE,FALSE,NA,NA
